código_do_plano_de_contas;código_do_período;início;fim;anterior;débito;crédito;atual;movimento;ukey;descrição_do_plano_de_contas;código_auxiliar;períodos_contábeis;tipo_de_período;tipo;origem
"2102010379";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0OV1JX";"MERHABA BREZILYA AGENCIA DE VIAGENS";"3239";"20250228PHYYBI0QZJ3T";1;2;2
"2102010380";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;432,000000;100186,000000;99754,000000;0,000000;"M";"20190730TAB85K0OWOIY";"AMAZON EXPLORERS MANAUS";"3240";"20250228PHYYBI0QZJ3T";1;2;2
"2102010381";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0OY2YB";"CACAUMAR COMERCIO DE DOCES";"3241";"20250228PHYYBI0QZJ3T";1;2;2
"2102010383";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0P0Y04";"RADATUR TRANSPORTES";"3243";"20250228PHYYBI0QZJ3T";1;2;2
"2102010384";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0P3ALF";"ROTA FEDERAL VIAGENS E TURISMO";"3244";"20250228PHYYBI0QZJ3T";1;2;2
"2102010385";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0P4C8F";"ANDREATUR TRANSPORTES E SERVIÇOS";"3245";"20250228PHYYBI0QZJ3T";1;2;2
"2102010386";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0P5U8J";"HOTEL FIORIO";"3246";"20250228PHYYBI0QZJ3T";1;2;2
"2102010387";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0P6WRE";"VIAÇÃO SOUZA LIMA TRANSPORTES";"3247";"20250228PHYYBI0QZJ3T";1;2;2
"2102010388";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0P85CN";"VIRGINIA EMPREENDIMENTOS IMOBILIARIOS";"3556";"20250228PHYYBI0QZJ3T";1;2;2
"2102010389";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0TORQH";"ENB TRANSPORTES";"3557";"20250228PHYYBI0QZJ3T";1;2;2
"2102013820";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20190730TAB85K0OZSN5";"ITAIPU TRAVEL LTDA";"3242";"20250228PHYYBI0QZJ3T";1;2;2
"2102013821";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20191118TAB85N0TVPNU";"AD TURISMO LTDA ME";"3280";"20250228PHYYBI0QZJ3T";1;2;2
"2102013822";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;43955,100000;355000,000000;355000,000000;43955,100000;"M";"20220622TAB8530T3RKZ";"A TO Z TOURS";"3558";"20250228PHYYBI0QZJ3T";1;2;2
"2103";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;54313,500000;1326397,340000;1565380,640000;293296,800000;"M";"20171004OK5TX00OR0KR";"OBRIGAÇÕES SOCIAIS / FISCAIS";"2400";"20250228PHYYBI0QZJ3T";1;1;2
"210301";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;33410,370000;1109432,900000;1360918,510000;284895,980000;"M";"20171004OK5TX00OR0KS";"OBRIGAÇÕES SOCIAIS";"2401";"20250228PHYYBI0QZJ3T";1;1;2
"2103010001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;685332,390000;794816,870000;109484,480000;"M";"20171004OK5TX00OR0KT";"SALÁRIOS A PAGAR";"2402";"20250228PHYYBI0QZJ3T";1;2;2
"2103010002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;2520,140000;2520,140000;0,000000;"M";"20171004OK5TX00OR0KU";"RESCISÃO A PAGAR";"2403";"20250228PHYYBI0QZJ3T";1;2;2
"2103010003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0KV";"PENSÃO ALIMENTICIA A PAGAR";"2404";"20250228PHYYBI0QZJ3T";1;2;2
"2103010004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0KW";"13º SALARIO A PAGAR";"2405";"20250228PHYYBI0QZJ3T";1;2;2
"2103010005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0KX";"PRÓ-LABORE A PAGAR";"2406";"20250228PHYYBI0QZJ3T";1;2;2
"2103010006";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;24461,100000;309725,920000;402113,910000;116849,090000;"M";"20171004OK5TX00OR0KY";"INSS A RECOLHER";"2407";"20250228PHYYBI0QZJ3T";1;2;2
"2103010007";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0KZ";"PENSAO ALIMENTICIA";"2408";"20250228PHYYBI0QZJ3T";1;2;2
"2103010008";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L0";"PENSÃO ALIMENTICIA";"2409";"20250228PHYYBI0QZJ3T";1;2;2
"2103010009";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;5249,310000;87522,950000;102077,450000;19803,810000;"M";"20171004OK5TX00OR0L1";"FGTS A RECOLHER";"2410";"20250228PHYYBI0QZJ3T";1;2;2
"2103010010";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L2";"MENSALIDADE DE SINDICATOS";"2411";"20250228PHYYBI0QZJ3T";1;2;2
"2103010011";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L3";"FERIAS A PAGAR";"2412";"20250228PHYYBI0QZJ3T";1;2;2
"2103010012";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L4";"INDENIZAÇÕES / RESCISÕES A PAGAR";"2413";"20250228PHYYBI0QZJ3T";1;2;2
"2103010013";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L5";"PARTICIPAÇÃO SOBRE RESULTADOS";"2414";"20250228PHYYBI0QZJ3T";1;2;2
"2103010014";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L6";"13º SALARIO A PAGAR";"2415";"20250228PHYYBI0QZJ3T";1;2;2
"2103010015";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L7";"INDENIZAÇÕES A PAGAR";"2416";"20250228PHYYBI0QZJ3T";1;2;2
"2103010016";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;3699,960000;24331,500000;59390,140000;38758,600000;"M";"20171004OK5TX00OR0L8";"IRRF S/FOLHA";"2417";"20250228PHYYBI0QZJ3T";1;2;2
"2103010017";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0L9";"INSS PARCELAMENTO";"2418";"20250228PHYYBI0QZJ3T";1;2;2
"2103010018";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LA";"CONTENCIOSO TRABALHISTA";"2419";"20250228PHYYBI0QZJ3T";1;2;2
"2103010019";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LB";"PRESTADORES DE SERVIÇO A PAGAR";"2420";"20250228PHYYBI0QZJ3T";1;2;2
"2103010020";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LC";"AUTONOMOS A PAGAR";"2421";"20250228PHYYBI0QZJ3T";1;2;2
"2103010021";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LD";"ESTAGIARIO A PAGAR";"2422";"20250228PHYYBI0QZJ3T";1;2;2
"2103010022";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LE";"RESCISÃO";"2423";"20250228PHYYBI0QZJ3T";1;2;2
"2103010023";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LF";"SALARIOS A PAGAR - LEI 10833";"2424";"20250228PHYYBI0QZJ3T";1;2;2
"2103010025";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LH";"BOLSA AUXÍLIO ESTÁGIO";"2426";"20250228PHYYBI0QZJ3T";1;2;2
"2103010026";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LI";"CONTRIBUIÇÃO PATRONAL";"2427";"20250228PHYYBI0QZJ3T";1;2;2
"2103010027";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LJ";"FÉRIAS A PAGAR";"2428";"20250228PHYYBI0QZJ3T";1;2;2
"2103010028";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LK";"ESTAGIARIOS A PAGAR";"2429";"20250228PHYYBI0QZJ3T";1;2;2
"2103010029";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LL";"CONTRIBUIÇÃO SINDICAL A RECOLHER";"2430";"20250228PHYYBI0QZJ3T";1;2;2
"2103010030";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LM";"CONTRIBUIÇÃO SINDICAL";"2431";"20250228PHYYBI0QZJ3T";1;2;2
"2103010031";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LN";"PARCELAMENTO INSS";"2432";"20250228PHYYBI0QZJ3T";1;2;2
"2103010032";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LO";"PARCELAMENTO PAES";"2433";"20250228PHYYBI0QZJ3T";1;2;2
"2103010033";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LP";"PRO LABORE A PAGAR";"2434";"20250228PHYYBI0QZJ3T";1;2;2
"2103010034";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LQ";"PRO LABORE";"2435";"20250228PHYYBI0QZJ3T";1;2;2
"2103010035";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LR";"SALARIOS A PAGAR";"2436";"20250228PHYYBI0QZJ3T";1;2;2
"2103010036";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LS";"PENSÃO ALIMENTÍCIA";"2437";"20250228PHYYBI0QZJ3T";1;2;2
"2103010037";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LT";"CONTR. ASSISTENCIAL A RECOLHER";"2438";"20250228PHYYBI0QZJ3T";1;2;2
"2103010038";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LU";"INSS RETIDO";"2439";"20250228PHYYBI0QZJ3T";1;2;2
"2103010039";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LV";"13º SALÁRIO A PAGAR";"2440";"20250228PHYYBI0QZJ3T";1;2;2
"210302";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;20903,130000;216964,440000;204462,130000;8400,820000;"M";"20171004OK5TX00OR0LW";"OBRIGAÇÕES FISCAIS";"2450";"20250228PHYYBI0QZJ3T";1;1;2
"2103020001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;1628,260000;1628,260000;0,000000;"M";"20171004OK5TX00OR0LX";"IRRF A PAGAR";"2451";"20250228PHYYBI0QZJ3T";1;2;2
"2103020002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LY";"I.R.P.J A RECOLHER";"2452";"20250228PHYYBI0QZJ3T";1;2;2
"2103020003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0LZ";"C.S.L.L. A RECOLHER";"2453";"20250228PHYYBI0QZJ3T";1;2;2
"2103020004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;13931,310000;14562,590000;631,280000;"M";"20171004OK5TX00OR0M0";"PIS A RECOLHER";"2454";"20250228PHYYBI0QZJ3T";1;2;2
"2103020005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;64344,490000;67258,080000;2913,590000;"M";"20171004OK5TX00OR0M1";"COFINS A RECOLHER";"2455";"20250228PHYYBI0QZJ3T";1;2;2
"2103020006";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0M2";"IRRF OPERAÇÕES NO EXTERIOR - COD 0473";"2456";"20250228PHYYBI0QZJ3T";1;2;2
"2103020007";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;20903,130000;55679,680000;39632,500000;4855,950000;"M";"20171004OK5TX00OR0M3";"I.S.S. A RECOLHER";"2457";"20250228PHYYBI0QZJ3T";1;2;2
"2103020008";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0M4";"I.S.S. RETIDO A RECOLHER";"2458";"20250228PHYYBI0QZJ3T";1;2;2
"2103020009";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0M5";"PIS, COFINS, CSLL - LEI 10833";"2459";"20250228PHYYBI0QZJ3T";1;2;2
"2103020010";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0M6";"IRRF A RECOLHER";"2460";"20250228PHYYBI0QZJ3T";1;2;2
"2103020011";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0M7";"ISS A RECOLHER";"2461";"20250228PHYYBI0QZJ3T";1;2;2
"2103020012";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0M8";"IRRF S/SERVIÇOS";"2462";"20250228PHYYBI0QZJ3T";1;2;2
"2103020013";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0M9";"IRPJ LUCRO PRESUMIDO";"2463";"20250228PHYYBI0QZJ3T";1;2;2
"2103020014";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;50862,940000;50862,940000;0,000000;"M";"20171004OK5TX00OR0MA";"IRPJ A RECOLHER";"2464";"20250228PHYYBI0QZJ3T";1;2;2
"2103020015";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MB";"CSLL LUCRO PRESUMIDO";"2465";"20250228PHYYBI0QZJ3T";1;2;2
"2103020016";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;30517,760000;30517,760000;0,000000;"M";"20171004OK5TX00OR0MC";"IRRF AUTONOMOS";"2466";"20250228PHYYBI0QZJ3T";1;2;2
"2103020017";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MD";"IR S/COMISSÕES ( 8045 )";"2467";"20250228PHYYBI0QZJ3T";1;2;2
"2103020018";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0ME";"PIS, COFINS E CSLL RETIDOS";"2468";"20250228PHYYBI0QZJ3T";1;2;2
"2103020019";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MF";"IR S/COMISSOES";"2469";"20250228PHYYBI0QZJ3T";1;2;2
"2103020020";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MG";"SIMPLES A RECOLHER";"2470";"20250228PHYYBI0QZJ3T";1;2;2
"2103020021";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MH";"CSLL A RECOLHER";"2471";"20250228PHYYBI0QZJ3T";1;2;2
"2103020022";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MI";"PROVISAO IRPJ";"2472";"20250228PHYYBI0QZJ3T";1;2;2
"2103020023";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9GU";"IRRF S/SERVIÇOS - SCP";"2473";"20250228PHYYBI0QZJ3T";1;2;2
"2103020024";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9GV";"PIS A RECOLHER - SCP";"2474";"20250228PHYYBI0QZJ3T";1;2;2
"2103020025";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9GW";"COFINS A RECOLHER - SCP";"2475";"20250228PHYYBI0QZJ3T";1;2;2
"2103020026";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9GX";"ISS A RECOLHER - SCP";"2476";"20250228PHYYBI0QZJ3T";1;2;2
"2103020027";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9GY";"IRPJ - ESTIMATIVA - LEI 10833";"2477";"20250228PHYYBI0QZJ3T";1;2;2
"2103020028";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9GZ";"CSLL ESTIMATIVA - LEI 10833";"2478";"20250228PHYYBI0QZJ3T";1;2;2
"2103020029";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9H0";"PROVISÃO P/ CSLL -SCP";"2479";"20250228PHYYBI0QZJ3T";1;2;2
"2103020030";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9H1";"PROVISÃO PARA IRPJ - SCP";"2485";"20250228PHYYBI0QZJ3T";1;2;2
"2103020031";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9H2";"GRU - GUIA DE RECOLHIMENTO DA UNIÃO";"2486";"20250228PHYYBI0QZJ3T";1;2;2
"2103020032";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171011OK5TX70XX9H3";"IMPOSTOS DE IMPORTAÇÃO";"2487";"20250228PHYYBI0QZJ3T";1;2;2
"2103020033";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20180413OK5TXD153PRI";"IRRF S/ ALUGUEL";"2425";"20250228PHYYBI0QZJ3T";1;2;2
"2103020034";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20180625TAB85E10TTG1";"DEPÓSITOS JUDICIAIS";"2488";"20250228PHYYBI0QZJ3T";1;2;2
"210303";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MJ";"IMPOSTOS RETIDOS DE TERCEIROS";"2480";"20250228PHYYBI0QZJ3T";1;1;2
"2103030001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MK";"PIS/COFINS/CSLL - LEI 10.833";"2481";"20250228PHYYBI0QZJ3T";1;2;2
"2103030002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0ML";"ISS TERCEIROS";"2482";"20250228PHYYBI0QZJ3T";1;2;2
"2103030003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MM";"INSS TERCEIROS";"2483";"20250228PHYYBI0QZJ3T";1;2;2
"2103030004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MN";"IRRF TERCEIROS";"2484";"20250228PHYYBI0QZJ3T";1;2;2
"2104";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MO";"OBRIGAÇÕES SOCIAIS / FISCAIS PARCELAMENTOS";"2490";"20250228PHYYBI0QZJ3T";1;1;2
"210401";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MP";"OBRIGAÇÕES FISCAIS - PARCELAMENTOS";"2491";"20250228PHYYBI0QZJ3T";1;1;2
"2104010001";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MQ";"PAES - LEI 11.941/09";"2492";"20250228PHYYBI0QZJ3T";1;2;2
"2104010002";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MR";"INSS PGFN";"2493";"20250228PHYYBI0QZJ3T";1;2;2
"2104010003";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MS";"INSS - PARCELAMENTO";"2494";"20250228PHYYBI0QZJ3T";1;2;2
"2104010004";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MT";"PIS PARCELAMENTO";"2495";"20250228PHYYBI0QZJ3T";1;2;2
"2104010005";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MU";"CONTRIBUIÇÃO SOCIAL - PARCELAMENTO";"2496";"20250228PHYYBI0QZJ3T";1;2;2
"2104010006";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MV";"INSS PARCELAMENTO";"2497";"20250228PHYYBI0QZJ3T";1;2;2
"2104010007";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MW";"COFINS PARCELAMENTO";"2498";"20250228PHYYBI0QZJ3T";1;2;2
"2104010008";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MX";"IRPJ PARCELAMENTO";"2499";"20250228PHYYBI0QZJ3T";1;2;2
"2104010009";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MY";"PARCELAMENTO - LEI 11.941/09";"2500";"20250228PHYYBI0QZJ3T";1;2;2
"2104010010";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0MZ";"ISS - PARCELAMENTO";"2501";"20250228PHYYBI0QZJ3T";1;2;2
"2104010011";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N0";"COFINS PARCELAMENTO- PROC. 18470/728143/2015-01";"2502";"20250228PHYYBI0QZJ3T";1;2;2
"2104010012";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N1";"PIS - PARCELAMENTO";"2503";"20250228PHYYBI0QZJ3T";1;2;2
"2104010013";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N2";"CSLL PARCELAMENTO";"2504";"20250228PHYYBI0QZJ3T";1;2;2
"2104010014";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N3";"ISS PARCELAMENTO";"2505";"20250228PHYYBI0QZJ3T";1;2;2
"2104010015";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N4";"PIS PARCELAMENTO- PROC. 18470/728143/2015-01";"2506";"20250228PHYYBI0QZJ3T";1;2;2
"2104010016";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N5";"PAES - LEI 11.941/2013";"2507";"20250228PHYYBI0QZJ3T";1;2;2
"2104010017";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N6";"COFINS - PARCELAMENTO";"2508";"20250228PHYYBI0QZJ3T";1;2;2
"2104010018";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N7";"PARCELAMENTO INSS Nº 1414517";"2509";"20250228PHYYBI0QZJ3T";1;2;2
"2104010019";"2501";01/01/2025 00:00:00;31/01/2025 00:00:00;0,000000;0,000000;0,000000;0,000000;"M";"20171004OK5TX00OR0N8";"INSS PARCELAMENTO";"2510";"20250228PHYYBI0QZJ3T";1;2;2
